"date","geography","geography code","Rural Urban","Household Composition: All categories: Household composition; measures: Value","Household Composition: One person household; measures: Value","Household Composition: One person household: Aged 65 and over; measures: Value","Household Composition: One person household: Other; measures: Value","Household Composition: One family household; measures: Value","Household Composition: One family only: All aged 65 and over; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: No children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: Dependent children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: All children non-dependent; measures: Value","Household Composition: One family only: Cohabiting couple; measures: Value","Household Composition: One family only: Cohabiting couple: No children; measures: Value","Household Composition: One family only: Cohabiting couple: Dependent children; measures: Value","Household Composition: One family only: Cohabiting couple: All children non-dependent; measures: Value","Household Composition: One family only: Lone parent; measures: Value","Household Composition: One family only: Lone parent: Dependent children; measures: Value","Household Composition: One family only: Lone parent: All children non-dependent; measures: Value","Household Composition: Other household types; measures: Value","Household Composition: Other household types: With dependent children; measures: Value","Household Composition: Other household types: All full-time students; measures: Value","Household Composition: Other household types: All aged 65 and over; measures: Value","Household Composition: Other household types: Other; measures: Value"
"2011","E00062105","E00062105","Total",148,59,16,43,81,14,53,25,25,3,7,4,3,0,7,6,1,8,2,0,2,4
"2011","E00062108","E00062108","Total",184,52,20,32,125,19,87,34,38,15,12,6,6,0,7,5,2,7,4,0,0,3
"2011","E00062111","E00062111","Total",157,29,7,22,122,9,82,22,53,7,16,11,5,0,15,7,8,6,1,0,0,5
"2011","E00062112","E00062112","Total",171,85,22,63,78,13,41,17,17,7,11,8,3,0,13,6,7,8,2,0,0,6
"2011","E00062113","E00062113","Total",163,44,8,36,104,13,63,20,37,6,18,13,4,1,10,9,1,15,4,0,0,11
"2011","E00062114","E00062114","Total",118,65,38,27,49,12,26,11,11,4,6,4,2,0,5,3,2,4,1,0,0,3
"2011","E00062346","E00062346","Total",152,53,33,20,95,29,57,29,22,6,3,1,2,0,6,2,4,4,0,0,0,4
"2011","E00062347","E00062347","Total",131,38,16,22,85,25,47,22,22,3,10,7,3,0,3,2,1,8,3,0,1,4
"2011","E00062349","E00062349","Total",132,51,27,24,76,7,47,10,34,3,11,7,4,0,11,10,1,5,3,0,0,2
"2011","E00062350","E00062350","Total",126,29,19,10,96,20,62,20,29,13,7,4,3,0,7,7,0,1,0,0,0,1
"2011","E00062352","E00062352","Total",131,32,23,9,96,21,59,24,24,11,7,2,4,1,9,5,4,3,1,0,0,2
"2011","E00062357","E00062357","Total",111,69,51,18,41,19,17,10,5,2,1,0,1,0,4,3,1,1,0,0,1,0
"2011","E00062213","E00062213","Total",134,65,50,15,65,22,38,20,13,5,3,2,1,0,2,1,1,4,1,0,0,3
"2011","E00062214","E00062214","Total",131,22,15,7,107,27,70,22,35,13,5,1,4,0,5,1,4,2,1,0,0,1
"2011","E00062215","E00062215","Total",125,30,25,5,93,29,52,26,19,7,3,0,3,0,9,4,5,2,0,0,0,2
"2011","E00062216","E00062216","Total",122,20,11,9,100,9,78,16,44,18,8,3,5,0,5,3,2,2,1,0,0,1
"2011","E00062218","E00062218","Total",82,32,28,4,48,11,34,14,15,5,3,1,2,0,0,0,0,2,1,0,0,1
"2011","E00062219","E00062219","Total",131,29,19,10,102,25,69,27,29,13,2,1,1,0,6,5,1,0,0,0,0,0
"2011","E00062217","E00062217","Total",112,21,16,5,89,25,55,23,19,13,2,1,1,0,7,3,4,2,0,0,0,2
"2011","E00062220","E00062220","Total",122,30,19,11,89,20,59,25,22,12,4,3,1,0,6,4,2,3,1,0,0,2
"2011","E00062221","E00062221","Total",120,21,8,13,97,24,59,25,26,8,7,2,4,1,7,4,3,2,2,0,0,0
"2011","E00062222","E00062222","Total",124,32,27,5,91,23,52,20,22,10,6,2,3,1,10,3,7,1,0,0,0,1
"2011","E00062223","E00062223","Total",111,21,10,11,86,16,55,23,23,9,6,2,4,0,9,4,5,4,1,0,0,3
"2011","E00062224","E00062224","Total",120,33,18,15,85,16,48,16,21,11,11,7,4,0,10,6,4,2,1,0,0,1
"2011","E00062274","E00062274","Total",125,35,30,5,87,31,41,12,19,10,7,2,5,0,8,4,4,3,3,0,0,0
"2011","E00062277","E00062277","Total",123,19,14,5,100,16,66,22,29,15,5,2,3,0,13,6,7,4,2,0,0,2
"2011","E00062279","E00062279","Total",130,37,23,14,88,15,56,21,25,10,14,7,7,0,3,2,1,5,2,0,0,3
"2011","E00062281","E00062281","Total",122,54,40,14,62,27,23,17,4,2,6,5,1,0,6,1,5,6,1,0,2,3
"2011","E00062283","E00062283","Total",120,20,13,7,98,15,64,23,32,9,7,2,4,1,12,7,5,2,1,0,0,1
"2011","E00062285","E00062285","Total",145,49,20,29,88,16,49,22,17,10,11,6,4,1,12,8,4,8,4,1,1,2
"2011","E00062273","E00062273","Total",132,34,21,13,94,42,38,11,24,3,5,3,2,0,9,4,5,4,2,0,1,1
"2011","E00062275","E00062275","Total",126,32,23,9,93,36,42,15,22,5,8,5,3,0,7,3,4,1,1,0,0,0
"2011","E00062276","E00062276","Total",119,41,34,7,75,31,35,16,17,2,1,0,1,0,8,6,2,3,1,0,0,2
"2011","E00062278","E00062278","Total",153,66,43,23,82,29,39,22,10,7,5,3,1,1,9,2,7,5,1,0,0,4
"2011","E00062280","E00062280","Total",133,27,22,5,102,34,52,21,24,7,8,6,2,0,8,3,5,4,0,0,1,3
"2011","E00062282","E00062282","Total",134,39,30,9,91,22,53,17,28,8,6,2,4,0,10,3,7,4,1,0,0,3
"2011","E00062284","E00062284","Total",118,33,24,9,82,25,44,14,23,7,6,3,1,2,7,4,3,3,1,0,1,1
"2011","E00062348","E00062348","Total",136,31,22,9,101,22,70,40,20,10,5,3,2,0,4,3,1,4,1,0,0,3
"2011","E00062351","E00062351","Total",117,23,13,10,90,17,57,26,21,10,10,3,6,1,6,3,3,4,0,0,1,3
"2011","E00062353","E00062353","Total",136,30,23,7,100,26,62,30,27,5,5,3,2,0,7,5,2,6,4,0,1,1
"2011","E00062354","E00062354","Total",138,28,21,7,108,34,55,19,33,3,8,4,3,1,11,8,3,2,0,0,0,2
"2011","E00062355","E00062355","Total",133,31,21,10,100,8,68,20,40,8,11,8,3,0,13,9,4,2,0,0,0,2
"2011","E00062356","E00062356","Total",138,24,15,9,102,27,62,27,28,7,8,7,1,0,5,3,2,12,6,0,1,5
"2011","E00062046","E00062046","Total",127,85,49,36,39,2,16,6,6,4,9,4,5,0,12,8,4,3,1,0,0,2
"2011","E00062047","E00062047","Total",131,40,14,26,85,5,38,11,26,1,15,8,6,1,27,19,8,6,2,0,0,4
"2011","E00062048","E00062048","Total",113,50,13,37,53,3,13,9,4,0,20,15,4,1,17,16,1,10,1,0,0,9
"2011","E00062055","E00062055","Total",121,60,22,38,55,6,20,10,7,3,9,7,2,0,20,12,8,6,2,0,1,3
"2011","E00062056","E00062056","Total",157,114,53,61,39,8,16,10,3,3,4,2,2,0,11,7,4,4,2,0,0,2
"2011","E00062043","E00062043","Total",232,105,30,75,110,6,48,25,16,7,27,21,6,0,29,24,5,17,4,0,0,13
"2011","E00062044","E00062044","Total",142,45,13,32,81,6,29,17,7,5,22,14,5,3,24,20,4,16,5,0,1,10
"2011","E00062053","E00062053","Total",117,53,11,42,59,5,19,11,7,1,14,7,7,0,21,17,4,5,1,0,0,4
"2011","E00062054","E00062054","Total",131,42,8,34,77,4,21,10,9,2,27,17,8,2,25,22,3,12,4,0,0,8
"2011","E00062045","E00062045","Total",125,39,22,17,81,8,45,22,15,8,9,5,4,0,19,14,5,5,3,0,1,1
"2011","E00062049","E00062049","Total",117,30,16,14,78,12,48,14,23,11,6,1,3,2,12,6,6,9,3,0,0,6
"2011","E00062050","E00062050","Total",113,31,13,18,69,11,29,15,7,7,16,11,3,2,13,6,7,13,3,0,2,8
"2011","E00062051","E00062051","Total",119,27,6,21,82,6,48,22,16,10,11,4,6,1,17,12,5,10,3,0,0,7
"2011","E00062052","E00062052","Total",127,40,6,34,80,4,43,17,18,8,15,8,7,0,18,11,7,7,5,0,0,2
"2011","E00062237","E00062237","Total",216,73,18,55,130,3,44,18,20,6,41,17,24,0,42,33,9,13,4,0,0,9
"2011","E00062240","E00062240","Total",105,37,21,16,66,15,34,14,12,8,7,4,3,0,10,6,4,2,1,0,0,1
"2011","E00062243","E00062243","Total",153,46,21,25,100,11,62,24,32,6,11,5,6,0,16,12,4,7,3,0,0,4
"2011","E00062245","E00062245","Total",117,43,15,28,64,10,23,8,13,2,12,7,5,0,19,11,8,10,2,0,0,8
"2011","E00062247","E00062247","Total",122,35,14,21,81,10,40,20,10,10,6,0,5,1,25,20,5,6,4,0,0,2
"2011","E00174191","E00174191","Total",122,43,5,38,71,1,29,9,17,3,28,17,10,1,13,11,2,8,4,0,0,4
"2011","E00174192","E00174192","Total",114,38,24,14,72,14,38,18,15,5,7,3,4,0,13,11,2,4,0,0,0,4
"2011","E00174193","E00174193","Total",48,15,4,11,30,2,18,9,7,2,5,3,2,0,5,3,2,3,1,0,0,2
"2011","E00174194","E00174194","Total",56,12,5,7,37,2,14,3,8,3,11,6,4,1,10,9,1,7,3,0,1,3
"2011","E00062238","E00062238","Total",136,72,47,25,63,8,23,11,6,6,13,6,5,2,19,16,3,1,0,0,0,1
"2011","E00062239","E00062239","Total",126,57,27,30,64,6,16,7,6,3,14,8,6,0,28,24,4,5,0,0,1,4
"2011","E00062241","E00062241","Total",135,26,11,15,101,9,43,18,14,11,19,8,8,3,30,24,6,8,5,0,0,3
"2011","E00062242","E00062242","Total",129,39,13,26,82,5,32,18,10,4,15,5,10,0,30,28,2,8,5,0,0,3
"2011","E00062244","E00062244","Total",142,27,6,21,108,3,38,11,16,11,17,5,10,2,50,33,17,7,3,0,0,4
"2011","E00062246","E00062246","Total",130,81,20,61,43,5,21,14,6,1,9,4,4,1,8,8,0,6,1,0,0,5
"2011","E00062116","E00062116","Total",120,34,15,19,82,22,48,26,13,9,11,8,3,0,1,0,1,4,2,0,1,1
"2011","E00062119","E00062119","Total",124,38,17,21,82,14,42,16,20,6,16,10,5,1,10,8,2,4,2,0,0,2
"2011","E00062128","E00062128","Total",117,25,14,11,89,8,46,20,17,9,12,4,8,0,23,19,4,3,2,0,0,1
"2011","E00062129","E00062129","Total",123,41,22,19,77,27,29,17,7,5,14,9,5,0,7,4,3,5,3,0,0,2
"2011","E00062131","E00062131","Total",140,48,20,28,90,21,48,21,17,10,10,1,8,1,11,9,2,2,0,0,2,0
"2011","E00062117","E00062117","Total",116,54,24,30,59,7,19,5,10,4,10,4,4,2,23,19,4,3,2,0,0,1
"2011","E00062125","E00062125","Total",115,65,31,34,47,5,16,8,4,4,13,6,7,0,13,10,3,3,0,0,1,2
"2011","E00062126","E00062126","Total",118,36,12,24,74,8,29,12,13,4,10,5,4,1,27,19,8,8,1,0,0,7
"2011","E00062127","E00062127","Total",112,47,15,32,59,6,22,4,17,1,9,4,5,0,22,18,4,6,2,0,1,3
"2011","E00062132","E00062132","Total",133,60,10,50,69,2,19,4,11,4,19,9,7,3,29,22,7,4,0,0,1,3
"2011","E00174197","E00174197","Total",103,26,4,22,71,0,22,10,10,2,22,8,13,1,27,24,3,6,1,0,0,5
"2011","E00174198","E00174198","Total",101,21,7,14,75,9,25,11,8,6,16,4,12,0,25,19,6,5,1,0,1,3
"2011","E00174199","E00174199","Total",117,25,0,25,87,1,50,19,30,1,25,12,11,2,11,11,0,5,3,0,0,2
"2011","E00174200","E00174200","Total",100,19,0,19,72,0,32,14,15,3,22,11,10,1,18,17,1,9,4,0,0,5
"2011","E00062115","E00062115","Total",131,35,16,19,93,21,46,16,20,10,16,7,7,2,10,5,5,3,1,0,0,2
"2011","E00062120","E00062120","Total",123,33,19,14,85,20,44,14,19,11,10,3,7,0,11,7,4,5,2,0,0,3
"2011","E00062121","E00062121","Total",132,24,9,15,98,7,55,23,20,12,14,4,9,1,22,20,2,10,5,0,0,5
"2011","E00062122","E00062122","Total",131,39,23,16,80,11,31,11,15,5,11,1,8,2,27,18,9,12,6,0,0,6
"2011","E00062123","E00062123","Total",140,41,21,20,95,9,53,18,26,9,11,3,7,1,22,14,8,4,3,0,0,1
"2011","E00062124","E00062124","Total",126,31,11,20,80,5,29,8,16,5,20,11,8,1,26,19,7,15,5,0,2,8
"2011","E00174195","E00174195","Total",119,23,4,19,86,5,33,12,20,1,13,6,6,1,35,29,6,10,8,0,0,2
"2011","E00174196","E00174196","Total",111,10,0,10,87,0,40,11,29,0,27,13,14,0,20,18,2,14,5,0,0,9
"2011","E00174211","E00174211","Total",106,22,7,15,79,4,37,14,19,4,18,9,9,0,20,17,3,5,2,0,1,2
"2011","E00062325","E00062325","Total",150,60,9,51,79,10,22,11,7,4,22,16,6,0,25,18,7,11,0,0,0,11
"2011","E00062326","E00062326","Total",114,31,11,20,73,7,34,19,11,4,12,7,5,0,20,14,6,10,5,1,1,3
"2011","E00062328","E00062328","Total",157,61,17,44,86,5,27,8,14,5,25,10,14,1,29,23,6,10,3,0,0,7
"2011","E00062339","E00062339","Total",184,81,29,52,94,7,44,16,21,7,29,20,9,0,14,10,4,9,1,0,0,8
"2011","E00062341","E00062341","Total",137,47,22,25,81,9,50,18,26,6,14,7,7,0,8,5,3,9,7,0,0,2
"2011","E00062340","E00062340","Total",119,35,19,16,76,8,46,21,12,13,15,9,5,1,7,5,2,8,2,0,0,6
"2011","E00062342","E00062342","Total",127,36,9,27,80,4,23,6,15,2,20,8,12,0,33,28,5,11,5,0,0,6
"2011","E00062343","E00062343","Total",116,31,8,23,76,4,38,13,14,11,11,5,5,1,23,15,8,9,4,0,1,4
"2011","E00062344","E00062344","Total",117,36,2,34,69,2,25,10,14,1,20,11,8,1,22,17,5,12,5,0,0,7
"2011","E00062345","E00062345","Total",127,42,12,30,75,4,36,13,15,8,16,7,9,0,19,14,5,10,3,0,0,7
"2011","E00062329","E00062329","Total",130,70,14,56,52,5,24,11,12,1,16,14,2,0,7,6,1,8,2,0,0,6
"2011","E00062330","E00062330","Total",126,35,23,12,84,7,43,14,20,9,21,10,9,2,13,7,6,7,3,0,1,3
"2011","E00062331","E00062331","Total",128,32,12,20,88,11,49,18,25,6,12,3,7,2,16,11,5,8,4,0,0,4
"2011","E00062332","E00062332","Total",128,21,12,9,100,24,57,24,20,13,10,7,3,0,9,6,3,7,2,1,2,2
"2011","E00062333","E00062333","Total",92,34,14,20,52,4,30,11,13,6,7,3,3,1,11,5,6,6,3,0,0,3
"2011","E00062335","E00062335","Total",104,16,5,11,79,5,20,6,8,6,24,4,20,0,30,20,10,9,7,0,0,2
"2011","E00062327","E00062327","Total",183,64,12,52,115,6,45,15,24,6,22,11,10,1,42,29,13,4,2,0,0,2
"2011","E00062334","E00062334","Total",129,91,39,52,37,7,11,6,3,2,8,4,4,0,11,8,3,1,1,0,0,0
"2011","E00062336","E00062336","Total",114,25,7,18,80,2,21,3,17,1,17,2,12,3,40,34,6,9,5,0,0,4
"2011","E00062337","E00062337","Total",117,21,5,16,91,1,24,7,12,5,16,4,12,0,50,45,5,5,4,0,0,1
"2011","E00062338","E00062338","Total",128,28,7,21,95,4,28,11,15,2,24,5,17,2,39,30,9,5,0,0,0,5
"2011","E00062226","E00062226","Total",190,36,9,27,144,9,62,29,24,9,45,29,15,1,28,24,4,10,9,0,0,1
"2011","E00062228","E00062228","Total",144,47,22,25,92,16,58,30,20,8,10,5,5,0,8,3,5,5,3,0,0,2
"2011","E00062230","E00062230","Total",125,29,13,16,92,15,51,20,21,10,7,3,4,0,19,14,5,4,2,0,0,2
"2011","E00062232","E00062232","Total",129,53,24,29,69,12,30,17,11,2,13,9,4,0,14,10,4,7,3,0,0,4
"2011","E00062234","E00062234","Total",99,48,34,14,49,13,26,10,12,4,4,2,2,0,6,3,3,2,2,0,0,0
"2011","E00062236","E00062236","Total",161,38,18,20,115,26,66,33,29,4,15,11,4,0,8,5,3,8,3,1,0,4
"2011","E00062225","E00062225","Total",158,38,17,21,112,20,56,25,26,5,17,9,8,0,19,9,10,8,2,0,1,5
"2011","E00062227","E00062227","Total",110,26,24,2,78,22,45,21,19,5,9,5,4,0,2,2,0,6,2,0,1,3
"2011","E00062229","E00062229","Total",117,24,16,8,89,17,61,28,24,9,6,3,2,1,5,5,0,4,3,0,1,0
"2011","E00062231","E00062231","Total",124,36,22,14,85,17,48,16,22,10,11,8,1,2,9,6,3,3,2,0,0,1
"2011","E00062233","E00062233","Total",126,36,18,18,85,27,51,24,19,8,5,2,3,0,2,1,1,5,0,0,1,4
"2011","E00062235","E00062235","Total",121,38,24,14,78,22,43,13,21,9,4,2,2,0,9,5,4,5,3,0,0,2
"2011","E00062261","E00062261","Total",129,29,13,16,98,9,58,28,25,5,8,3,4,1,23,17,6,2,0,0,0,2
"2011","E00062266","E00062266","Total",119,29,21,8,87,11,58,32,18,8,12,7,5,0,6,2,4,3,2,0,0,1
"2011","E00062267","E00062267","Total",202,64,11,53,125,11,67,27,28,12,26,14,12,0,21,16,5,13,4,0,0,9
"2011","E00062272","E00062272","Total",155,63,26,37,85,12,37,12,20,5,21,14,6,1,15,11,4,7,2,0,0,5
"2011","E00062264","E00062264","Total",183,50,28,22,126,32,72,39,20,13,12,9,3,0,10,7,3,7,2,0,1,4
"2011","E00062265","E00062265","Total",126,35,9,26,84,9,54,20,25,9,9,4,4,1,12,9,3,7,4,0,0,3
"2011","E00062268","E00062268","Total",138,30,16,14,104,17,79,44,24,11,5,2,2,1,3,0,3,4,0,0,0,4
"2011","E00062269","E00062269","Total",133,34,18,16,93,20,56,26,22,8,12,9,3,0,5,2,3,6,1,0,1,4
"2011","E00062262","E00062262","Total",225,53,14,39,161,13,82,21,47,14,31,18,12,1,35,25,10,11,5,0,0,6
"2011","E00062263","E00062263","Total",130,27,16,11,97,20,54,21,22,11,12,6,6,0,11,7,4,6,3,0,0,3
"2011","E00062270","E00062270","Total",110,24,5,19,79,7,45,16,21,8,18,10,8,0,9,7,2,7,2,0,0,5
"2011","E00174201","E00174201","Total",117,10,2,8,105,2,82,22,49,11,8,5,3,0,13,11,2,2,2,0,0,0
"2011","E00174213","E00174213","Total",117,18,1,17,98,1,79,28,42,9,10,5,4,1,8,7,1,1,1,0,0,0
"2011","E00104576","E00104576","Total",134,21,7,14,111,8,90,28,44,18,8,5,3,0,5,3,2,2,1,0,0,1
"2011","E00104577","E00104577","Total",144,24,11,13,118,17,76,24,38,14,14,3,10,1,11,7,4,2,1,0,0,1
"2011","E00104578","E00104578","Total",141,24,15,9,113,41,57,27,22,8,6,3,3,0,9,5,4,4,0,0,0,4
"2011","E00104584","E00104584","Total",126,22,17,5,101,24,60,23,26,11,9,4,4,1,8,3,5,3,1,0,0,2
"2011","E00104579","E00104579","Total",126,42,22,20,78,22,39,25,7,7,12,5,6,1,5,4,1,6,3,0,0,3
"2011","E00104580","E00104580","Total",129,45,17,28,80,2,29,8,14,7,19,6,12,1,30,24,6,4,3,0,0,1
"2011","E00104581","E00104581","Total",116,32,25,7,80,33,43,26,13,4,1,1,0,0,3,1,2,4,3,0,0,1
"2011","E00104582","E00104582","Total",134,49,27,22,84,16,43,18,18,7,14,3,11,0,11,7,4,1,0,0,0,1
"2011","E00104583","E00104583","Total",165,60,43,17,103,21,52,11,32,9,10,4,5,1,20,15,5,2,1,0,0,1
"2011","E00104625","E00104625","Total",42,9,3,6,32,3,18,8,4,6,6,3,3,0,5,4,1,1,1,0,0,0
"2011","E00104628","E00104628","Total",115,16,5,11,96,1,71,31,24,16,17,12,4,1,7,4,3,3,2,0,0,1
"2011","E00104630","E00104630","Total",119,9,1,8,108,5,76,26,30,20,13,7,5,1,14,10,4,2,1,0,0,1
"2011","E00104631","E00104631","Total",126,38,12,26,81,10,43,18,15,10,13,5,7,1,15,10,5,7,3,0,0,4
"2011","E00104632","E00104632","Total",137,24,4,20,106,7,81,27,31,23,13,5,8,0,5,4,1,7,3,0,0,4
"2011","E00104634","E00104634","Total",138,35,17,18,98,18,65,40,21,4,9,6,3,0,6,3,3,5,2,0,0,3
"2011","E00104626","E00104626","Total",130,50,12,38,77,4,58,29,15,14,8,6,2,0,7,4,3,3,2,0,0,1
"2011","E00104627","E00104627","Total",129,31,6,25,94,4,64,20,31,13,17,11,6,0,9,7,2,4,2,0,0,2
"2011","E00104629","E00104629","Total",112,34,5,29,75,6,49,12,24,13,11,6,4,1,9,8,1,3,2,0,0,1
"2011","E00104633","E00104633","Total",120,33,7,26,79,3,56,18,24,14,12,8,4,0,8,6,2,8,4,1,0,3
"2011","E00104635","E00104635","Total",135,14,4,10,115,6,77,39,24,14,20,13,7,0,12,11,1,6,3,0,0,3
"2011","E00104540","E00104540","Total",124,60,28,32,61,10,26,13,7,6,11,5,6,0,14,10,4,3,0,0,0,3
"2011","E00104541","E00104541","Total",135,45,12,33,87,15,48,21,16,11,14,6,7,1,10,9,1,3,1,0,0,2
"2011","E00104542","E00104542","Total",147,78,19,59,63,13,18,8,6,4,10,5,5,0,22,15,7,6,3,0,0,3
"2011","E00104543","E00104543","Total",138,60,15,45,73,6,27,12,12,3,15,10,5,0,25,23,2,5,2,0,0,3
"2011","E00104544","E00104544","Total",114,43,18,25,60,12,33,15,7,11,12,9,3,0,3,1,2,11,4,0,0,7
"2011","E00104545","E00104545","Total",92,26,15,11,59,9,27,13,13,1,13,6,5,2,10,6,4,7,4,0,0,3
"2011","E00104586","E00104586","Total",122,44,26,18,71,17,29,8,12,9,11,0,9,2,14,11,3,7,2,0,2,3
"2011","E00104587","E00104587","Total",122,58,42,16,58,14,26,11,4,11,7,1,6,0,11,6,5,6,1,0,1,4
"2011","E00104588","E00104588","Total",105,41,29,12,61,11,35,19,9,7,9,3,6,0,6,4,2,3,0,0,0,3
"2011","E00104593","E00104593","Total",125,34,7,27,88,2,31,9,16,6,21,6,12,3,34,32,2,3,0,0,1,2
"2011","E00104594","E00104594","Total",132,29,9,20,99,7,59,14,33,12,13,3,9,1,20,15,5,4,2,0,0,2
"2011","E00104602","E00104602","Total",149,44,20,24,101,6,56,14,28,14,18,3,13,2,21,10,11,4,4,0,0,0
"2011","E00104589","E00104589","Total",128,50,18,32,69,3,28,13,14,1,11,7,3,1,27,19,8,9,3,1,0,5
"2011","E00104592","E00104592","Total",162,50,18,32,100,8,40,25,14,1,23,16,7,0,29,24,5,12,3,0,0,9
"2011","E00104595","E00104595","Total",136,33,8,25,100,5,64,19,37,8,17,6,8,3,14,9,5,3,1,0,0,2
"2011","E00104596","E00104596","Total",116,34,7,27,81,1,45,17,25,3,18,9,8,1,17,13,4,1,1,0,0,0
"2011","E00104597","E00104597","Total",117,62,26,36,53,6,15,9,4,2,11,6,4,1,21,17,4,2,2,0,0,0
"2011","E00104598","E00104598","Total",121,43,13,30,73,10,30,16,11,3,13,7,6,0,20,13,7,5,2,1,0,2
"2011","E00104585","E00104585","Total",96,31,14,17,63,10,46,19,25,2,4,0,3,1,3,1,2,2,2,0,0,0
"2011","E00104590","E00104590","Total",125,46,11,35,79,10,51,27,10,14,11,7,4,0,7,6,1,0,0,0,0,0
"2011","E00104591","E00104591","Total",139,33,9,24,103,7,66,32,26,8,23,14,7,2,7,6,1,3,0,0,0,3
"2011","E00104599","E00104599","Total",141,37,19,18,99,24,59,29,12,18,7,4,2,1,9,4,5,5,2,0,0,3
"2011","E00104600","E00104600","Total",157,54,29,25,99,15,50,24,13,13,18,9,7,2,16,9,7,4,1,0,0,3
"2011","E00104601","E00104601","Total",136,36,12,24,99,6,48,21,17,10,26,16,10,0,19,14,5,1,0,0,0,1
"2011","E00104603","E00104603","Total",52,23,18,5,25,4,12,7,3,2,3,2,1,0,6,4,2,4,1,0,1,2
"2011","E00104486","E00104486","Total",119,33,11,22,78,7,28,11,16,1,19,5,13,1,24,15,9,8,8,0,0,0
"2011","E00104488","E00104488","Total",144,80,54,26,62,13,19,10,5,4,10,3,7,0,20,13,7,2,1,0,0,1
"2011","E00104492","E00104492","Total",114,43,13,30,69,6,38,22,9,7,11,4,4,3,14,13,1,2,2,0,0,0
"2011","E00104496","E00104496","Total",118,26,15,11,83,12,44,17,18,9,12,7,5,0,15,12,3,9,5,0,0,4
"2011","E00104498","E00104498","Total",135,64,34,30,68,11,35,11,19,5,7,3,2,2,15,6,9,3,0,0,1,2
"2011","E00104499","E00104499","Total",128,25,15,10,89,6,47,14,26,7,15,5,10,0,21,16,5,14,9,1,0,4
"2011","E00104484","E00104484","Total",131,38,16,22,92,17,59,25,21,13,9,7,1,1,7,2,5,1,1,0,0,0
"2011","E00104489","E00104489","Total",139,34,24,10,103,31,63,28,23,12,5,2,3,0,4,1,3,2,1,0,0,1
"2011","E00104490","E00104490","Total",128,27,18,9,100,29,54,23,23,8,9,3,5,1,8,6,2,1,0,0,0,1
"2011","E00104494","E00104494","Total",128,38,21,17,89,15,41,16,15,10,11,4,6,1,22,14,8,1,0,0,0,1
"2011","E00104495","E00104495","Total",136,29,10,19,106,19,60,32,17,11,14,9,4,1,13,9,4,1,1,0,0,0
"2011","E00104485","E00104485","Total",135,32,13,19,100,25,60,22,30,8,8,2,6,0,7,3,4,3,1,0,0,2
"2011","E00104487","E00104487","Total",139,70,29,41,64,10,31,15,10,6,11,7,4,0,12,7,5,5,3,0,1,1
"2011","E00104491","E00104491","Total",181,66,49,17,108,31,59,31,20,8,7,5,1,1,11,7,4,7,3,0,2,2
"2011","E00104493","E00104493","Total",158,48,19,29,103,23,54,19,26,9,18,16,2,0,8,5,3,7,0,0,0,7
"2011","E00104497","E00104497","Total",226,73,19,54,145,16,79,31,38,10,28,15,13,0,22,18,4,8,4,0,0,4
"2011","E00104571","E00104571","Total",184,34,12,22,141,33,86,41,33,12,14,12,2,0,8,7,1,9,6,0,1,2
"2011","E00104572","E00104572","Total",120,21,19,2,93,21,55,23,22,10,5,4,1,0,12,5,7,6,3,0,2,1
"2011","E00104573","E00104573","Total",141,38,22,16,98,22,55,17,27,11,13,6,6,1,8,3,5,5,2,0,0,3
"2011","E00104574","E00104574","Total",137,32,20,12,101,28,56,29,16,11,11,9,1,1,6,3,3,4,1,0,1,2
"2011","E00104567","E00104567","Total",135,30,26,4,100,18,67,24,26,17,8,3,4,1,7,2,5,5,3,0,0,2
"2011","E00104568","E00104568","Total",140,30,23,7,106,22,60,19,30,11,13,4,8,1,11,3,8,4,1,0,0,3
"2011","E00104569","E00104569","Total",139,18,13,5,115,36,66,30,25,11,6,5,0,1,7,1,6,6,4,0,0,2
"2011","E00104570","E00104570","Total",134,29,19,10,101,23,59,29,22,8,6,3,2,1,13,8,5,4,2,0,0,2
"2011","E00104575","E00104575","Total",134,38,27,11,95,31,51,15,26,10,7,6,1,0,6,3,3,1,0,0,0,1
"2011","E00104463","E00104463","Total",132,67,23,44,60,3,22,8,7,7,13,3,9,1,22,17,5,5,3,0,0,2
"2011","E00104464","E00104464","Total",130,31,7,24,86,2,33,11,15,7,20,6,13,1,31,27,4,13,5,3,0,5
"2011","E00104465","E00104465","Total",124,44,17,27,75,3,17,6,6,5,14,1,13,0,41,32,9,5,2,0,1,2
"2011","E00104468","E00104468","Total",141,30,12,18,100,5,33,9,15,9,23,5,17,1,39,27,12,11,8,0,0,3
"2011","E00104470","E00104470","Total",128,51,19,32,67,9,28,12,12,4,8,2,6,0,22,11,11,10,2,6,0,2
"2011","E00104462","E00104462","Total",134,55,22,33,69,19,26,10,12,4,18,14,4,0,6,4,2,10,2,0,0,8
"2011","E00104466","E00104466","Total",127,62,10,52,57,10,17,8,6,3,18,10,7,1,12,9,3,8,1,0,0,7
"2011","E00104467","E00104467","Total",126,29,19,10,88,10,33,8,16,9,15,7,7,1,30,17,13,9,2,0,1,6
